Unnamed: 0,text,possibly_sensitive,id,author_id,conversation_id,in_reply_to_user_id,reply_settings,lang,username,profile_image_url,protected,name,url,verified,created_at.y,location,description,public_metrics.x_retweet_count,public_metrics.x_reply_count,public_metrics.x_like_count,public_metrics.x_quote_count,public_metrics.x_impression_count,public_metrics.y_followers_count,public_metrics.y_following_count,public_metrics.y_tweet_count,public_metrics.y_listed_count,pinned_tweet_id,text_with_display_links,reply.to.thread.no.term,geo_place_id,created_at.x,count
57.0,@TampaBayTraffic Is southbound ok?. ,False,1.1014718075201004e+18,342853380.0,1.1014705488765542e+18,19612279.0,everyone,en,PullingGuard79,https://pbs.twimg.com/profile_images/1261295875583815681/zIkZDC3z_normal.jpg,False,SC,,False,2011-07-26T17:47:52.000Z,"New Port Richey, FL",RT’s aren’t endorsements.,0.0,1.0,0.0,0.0,0.0,843.0,861.0,29511.0,14.0,,southbound,True,,2018-05-31,0.0
58.0,"@PullingGuard79 Yes, SB traffic is fine!. ",False,1.1014734336642662e+18,19612279.0,1.1014705488765542e+18,342853380.0,everyone,en,TampaBayTraffic,https://pbs.twimg.com/profile_images/1651966996458749952/ZBDmdlmy_normal.jpg,False,Tampa Bay Traffic,https://t.co/LLHw4nBKyq,False,2009-01-27T20:02:26.000Z,"Tampa Bay, FL",The official traffic account of @abcactionnews. Morning updates provided by traffic anchor @thejhaswilliams and the ABC Action News team.,0.0,0.0,1.0,0.0,0.0,75819.0,96.0,189683.0,768.0,,sb traffic fine,True,,2018-06-01,1.0
59.0,"What caused a major oil spill in Tampa Bay, Florida, USA in August 1993? . https   www queryhome com gk 20054 what caused major oil spill tampa bay florida usa august 1993",False,1.1100880588445286e+18,7.962743494895903e+17,1.1100880588445286e+18,,everyone,en,IkshaMahajan84,https://pbs.twimg.com/profile_images/796275678693863425/zQ68Rfcx_normal.jpg,False,Iksha Mahajan,,False,2016-11-09T08:52:53.000Z,"Bengaluru, India",Working at Wipro Ltd,0.0,0.0,0.0,0.0,0.0,139.0,24.0,12950.0,7.0,,caused major oil spill tampa bay florida usa august,False,,2018-06-02,0.0
60.0,"What caused a major oil spill in Tampa Bay, Florida, USA in August 1993? . https   www queryhome com gk 20054 what caused major oil spill tampa bay florida usa august 1993",False,1.1100889418545604e+18,7.955451410417664e+17,1.1100889418545604e+18,,everyone,en,VarunaMagar96,https://pbs.twimg.com/profile_images/795545964115202048/aVrANkyM_normal.jpg,False,Varuna Magar,,False,2016-11-07T08:35:16.000Z,Nepal,,0.0,0.0,0.0,0.0,0.0,39.0,14.0,4849.0,4.0,,caused major oil spill tampa bay florida usa august,False,,2018-06-03,0.0
61.0,"What caused a major oil spill in Tampa Bay, Florida, USA in August 1993? . https   www queryhome com gk 20054 what caused major oil spill tampa bay florida usa august 1993",False,1.1100946019126068e+18,7.958805644273705e+17,1.1100946019126068e+18,,everyone,en,MeenalMishra79,https://pbs.twimg.com/profile_images/795882276487712768/p4rPZuJQ_normal.jpg,False,Meenal Mishra,,False,2016-11-08T06:48:08.000Z,"Bengaluru South, India","Principal Engineer at Qualcomm, Studied at IIT Madras",0.0,0.0,0.0,0.0,0.0,30.0,64.0,4905.0,8.0,,caused major oil spill tampa bay florida usa august,False,,2018-06-04,0.0
62.0,Judge Costa has some harsh words for the Tampa Bay Buccaneers:  #classactions. https   news bloomberglaw com class action nfl team cant bar public from hearing on bp oil spill claims,False,1.1127429302326068e+18,1009749229.0,1.1127429302326068e+18,,everyone,en,PerryECooper,https://pbs.twimg.com/profile_images/1080961932557840384/DSCseEEc_normal.jpg,False,Perry Cooper,https://t.co/q0OeNLev7N,True,2012-12-13T21:19:38.000Z,"New Bern, NC",SALT litigation reporter for @Tax. Former CAFC wonk. Winner of the Rule-izter Prize☝️. Tweets my own etc. Sailing adventures on Insta: PirateShipPelican 🏴‍☠️,0.0,0.0,0.0,0.0,0.0,3214.0,687.0,16004.0,96.0,,judge costa harsh tampa bay buccaneer classactions,False,,2018-06-05,0.0
63.0,"The Tampa Bay Buccaneers’ request to seal the Fifth Circuit's hearing on its challenge to the payout it received from the BP oil spill fund “goes too far—by a longshot,"" appeals court says. . https   news bloomberglaw com us law week nfl team cant bar public from hearing on bp oil spill claims",False,1.1127729054091552e+18,34613951.0,1.1127729054091552e+18,,everyone,en,BLaw,https://pbs.twimg.com/profile_images/1500933114809491456/NQrzPzkt_normal.jpg,False,Bloomberg Law,https://t.co/QfBM8rF8FQ,True,2009-04-23T13:41:13.000Z,"Arlington, VA","⚖️ Where lawyers find legal news & analysis they can trust #SCOTUS 

✉️ Newsletter: https://t.co/ItyD9vmjKp
🎧 Podcasts: https://t.co/qwrzcaUKmY",5.0,0.0,3.0,0.0,0.0,147035.0,1384.0,104189.0,2640.0,1.610994856620327e+18,tampa bay buccaneer request seal hearing challenge payout receive oil spill fund longshot appeal cou,False,,2018-06-06,0.0
66.0,"In a case somehow involving the Deepwater Horizon oil spill, the 5th Cir. explains to the Tampa Bay Buccaneers that appellate hearings are open by default &amp; in doing so defeated the team’s purpose of sealing the courtroom. . http   www ca5 uscourts gov opinions pub 18 18 30375 CV0 pdf",False,1.1127756159738716e+18,312862830.0,1.1127756159738716e+18,,everyone,en,RickSandersLaw,https://pbs.twimg.com/profile_images/1429674145/www.ashleysegroves.com_sanders_040_twitter_normal.jpg,False,Rick Sanders,https://t.co/v9bvUaGzn6,False,2011-06-07T19:50:12.000Z,"Nashville, TN","Lawyer: copyright, trademark, etc. Mission: help technology firms succeed; help you understand IP, internet, related law; advocate Picard over Kirk",0.0,0.0,1.0,0.0,0.0,2520.0,2357.0,25575.0,98.0,1.175549685194535e+18,case involve deepwater horizon oil spill cir explain tampa bay buccaneer appellate hearing open default amp defeat purpose sealing couroom,False,,2018-06-09,0.0
69.0,"I’m a lifelong ⁦@Buccaneers⁩ fan and this looks egregious...
“Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill”
#NFL 
#lawsuitreform  . https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html",False,1.1128790928174244e+18,15379484.0,1.1128790928174244e+18,,everyone,en,gravatt,https://pbs.twimg.com/profile_images/893576011190853633/MOmM6syp_normal.jpg,False,Ryan Gravatt,https://t.co/fX6a8xoDsw,False,2008-07-10T16:18:32.000Z,"Austin, TX","Christian, father, husband. Owner @RaconteurMC. Strategist for comms, digital. Former award-winning journalist. Proverbs 3:5-6",0.0,1.0,0.0,0.0,0.0,9914.0,10256.0,24354.0,170.0,,lifelong fan egregious buccaneer quietly seek million deepwater horizon oil spill nfl lawsuitreform,False,,2018-06-12,0.0
70.0,"I don't get it. How were the Bucs (or the Lightning) harmed by the Deep Horizon oil spill? Did the spill affect tourism in the Tampa Bay area and, therefore, game attendance?? That's all I can think of.... ",False,1.1129790750925372e+18,919359337.0,1.1129790750925372e+18,,everyone,en,DNitch01,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,David M NItzsche,,False,2012-11-01T16:20:57.000Z,"Montana, USA","Live in in Red Lodge, MT, single, love RPGs- esp. Dragon Age, recently moved from KC, history buff, political junkie (history in the making)",0.0,0.0,0.0,0.0,0.0,8.0,248.0,4804.0,0.0,,bucs lightning harm deep horizon oil spill spill affect tourism tampa bay area game attendance,False,,2018-06-13,0.0
71.0,Buccaneers tranquillement cherchant des millions en dédommagement de la marée noire de BP Deepwater Horizon  :Auto pickup by wikyou. https   ca sports yahoo com news tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.1129794918135562e+18,386960023.0,1.1129794918135562e+18,,everyone,fr,TranSpoNewsEnFr,https://pbs.twimg.com/profile_images/949914275027460096/4-HIJiEv_normal.jpg,False,TranSpoNewsEnFr,http://t.co/RIUrKvjaKz,False,2011-10-08T06:45:29.000Z,JAPAN,"http://t.co/nHw9D8BtbJ Nouvelles sportives, ce qui traduit de l'anglais vers le français.",0.0,0.0,0.0,0.0,0.0,936.0,1286.0,74245.0,19.0,,buccaneer tranquillement cherchant de million dédommagement marée noire deepwater horizon auto pickup wikyou,False,,2018-06-14,0.0
72.0,Buccaneers ruhig suchen Millionen Entschädigung von BP Deepwater Horizon Oil spill  :Auto pickup by wikyou. https   ca sports yahoo com news tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.1130182603272928e+18,384690541.0,1.1130182603272928e+18,,everyone,de,TranSpoNewsEnDe,https://pbs.twimg.com/profile_images/949911724106264576/qghYywUn_normal.jpg,False,TranSpoNewsEnDe,http://t.co/RIUrKvjaKz,False,2011-10-04T04:26:28.000Z,JAPAN,"http://t.co/W66XfPVXDJ Kanada Sports Nachrichten, die aus dem Englischen ins Deutsche übersetzt.ähnlich;",0.0,0.0,0.0,0.0,0.0,1470.0,2076.0,80238.0,10.0,,buccaneer ruhig suchen millionen entschädigung von deepwater horizon oil spill auto pickup wikyou,False,,2018-06-15,0.0
73.0,Buccaneers tranquillement cherchant des millions en dédommagement de la marée noire de BP Deepwater Horizon  :Auto pickup by wikyou. https   ca sports yahoo com news tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.1130398867207456e+18,386960023.0,1.1130398867207456e+18,,everyone,fr,TranSpoNewsEnFr,https://pbs.twimg.com/profile_images/949914275027460096/4-HIJiEv_normal.jpg,False,TranSpoNewsEnFr,http://t.co/RIUrKvjaKz,False,2011-10-08T06:45:29.000Z,JAPAN,"http://t.co/nHw9D8BtbJ Nouvelles sportives, ce qui traduit de l'anglais vers le français.",0.0,0.0,0.0,0.0,0.0,936.0,1286.0,74245.0,19.0,,buccaneer tranquillement cherchant de million dédommagement marée noire deepwater horizon auto pickup wikyou,False,,2018-06-16,0.0
74.0,@SethKush @TheJohnSenning . https   www yahoo com sports tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.1130604008393852e+18,9.884037971049636e+17,1.1130604008393852e+18,19899004.0,everyone,qme,MclineNick,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,Nick McLine,,False,2018-04-23T13:06:43.000Z,,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,63.0,0.0,9.88404505850114e+17,,False,,2018-06-17,0.0
75.0,"4. The Tampa Bay Buccaneers’ request to seal the courtroom when the Fifth Circuit hears its challenge to the payout it received from the BP oil spill fund “goes too far—by a longshot."" . https   news bloomberglaw com class action nfl team cant bar public from hearing on bp oil spill claims",False,1.1130640913864376e+18,34613951.0,1.1130622238893302e+18,34613951.0,everyone,en,BLaw,https://pbs.twimg.com/profile_images/1500933114809491456/NQrzPzkt_normal.jpg,False,Bloomberg Law,https://t.co/QfBM8rF8FQ,True,2009-04-23T13:41:13.000Z,"Arlington, VA","⚖️ Where lawyers find legal news & analysis they can trust #SCOTUS 

✉️ Newsletter: https://t.co/ItyD9vmjKp
🎧 Podcasts: https://t.co/qwrzcaUKmY",0.0,1.0,5.0,0.0,0.0,147035.0,1384.0,104189.0,2640.0,1.610994856620327e+18,tampa bay buccaneer request seal couroom circuit hear challenge payout receive oil spill fund longshot,False,,2018-06-18,0.0
76.0,Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill . https   www yahoo com sports tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.113064852157653e+18,3383858020.0,1.113064852157653e+18,,everyone,en,vdavis114,https://pbs.twimg.com/profile_images/1026515655724609536/83eMObS4_normal.jpg,False,Vincent E Davis,,False,2015-07-20T00:13:01.000Z,"ANNA, TX",👨🏾,0.0,0.0,0.0,0.0,0.0,115.0,679.0,87973.0,3.0,,buccaneer quietly seek million deepwater horizon oil spill,False,,2018-06-19,0.0
77.0,"Yahoo Sports: Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill.


via @GoogleNews. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html",False,1.1130763912460042e+18,28756682.0,1.1130763912460042e+18,,everyone,en,inkly1,https://pbs.twimg.com/profile_images/1296546544846401536/SiFnT58z_normal.jpg,False,Blue Marble,https://t.co/yg8iULjUlw,False,2009-04-04T07:00:48.000Z,"Philly, NEPA, Jersey Shore",Saved so much time this year wasting this day with you.,0.0,0.0,0.0,0.0,0.0,388.0,1706.0,15217.0,22.0,,yahoo spos buccaneer quietly seek million deepwater horizon oil spill,False,,2018-06-20,0.0
78.0,@gravatt @Buccaneers Looking for compensation for all those historically empty seats!. ,False,1.113094972767699e+18,700202408.0,1.1128790928174244e+18,15379484.0,everyone,en,Cabsavtex,https://pbs.twimg.com/profile_images/2404913573/image_normal.jpg,False,Chris Beavers,,False,2012-07-17T02:25:08.000Z,Texas,"conservative Republican, husband, father of 2, media strategy, press relations, Episcopalian, and lover of Texas singer songwriters",0.0,0.0,1.0,0.0,0.0,301.0,943.0,4058.0,5.0,,historically seat,True,,2018-06-21,1.0
79.0,Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill . https   www yahoo com sports tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.113104245018964e+18,8.808213557673124e+17,1.113104245018964e+18,,everyone,en,HollyHuntley3,https://pbs.twimg.com/profile_images/994985621738307585/vTxLIBvW_normal.jpg,False,Holly Huntley#Resist,,False,2017-06-30T16:12:30.000Z,,"daughter, sister, aunt, brain aneurism survivor, animal & environmental lover, no tolerance for ""idiots"" or ""stupid"" people.",0.0,0.0,0.0,0.0,0.0,856.0,136.0,141201.0,4.0,,buccaneer quietly seek million deepwater horizon oil spill,False,,2018-06-22,0.0
80.0,Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.1131101792336486e+18,3075447368.0,1.1131101792336486e+18,,everyone,en,ChrisDecanter,https://pbs.twimg.com/profile_images/1616823802280689665/QYHiOMu7_normal.jpg,False,chris decanter,,False,2015-03-12T16:42:19.000Z,sc,,0.0,0.0,0.0,0.0,0.0,339.0,1041.0,3605.0,0.0,,buccaneer quietly seek million deepwater horizon oil spill,False,,2018-06-23,0.0
81.0,Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @Yahoo. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.113128776878248e+18,225663075.0,1.113128776878248e+18,,everyone,en,3BelowZero,https://pbs.twimg.com/profile_images/1621665472532910087/JbL_5iyp_normal.jpg,False,Camron.,,False,2010-12-12T04:08:49.000Z,In My Thoughts …,"#DonateLife - Transplant Recipient - ECSU 2x. 🥶 Ice Cold 🤙🏾 IG:3below0 - Rest In Power Briana - Rest In Power Dad. Movie & TV show WATCHER. Peace, Love & …",0.0,0.0,0.0,0.0,0.0,776.0,845.0,233529.0,12.0,,buccaneer quietly seek million deepwater horizon oil spill,False,,2018-06-24,0.0
82.0,Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.113185838647718e+18,2255090783.0,1.113185838647718e+18,,everyone,en,borrdwalk,https://pbs.twimg.com/profile_images/631598254401187840/5ceTE9MW_normal.jpg,False,Braden Orr,,False,2013-12-31T21:09:13.000Z,UT,"Fixated on North American energy, railroads, & football",0.0,0.0,0.0,0.0,0.0,167.0,978.0,3098.0,3.0,1.2843069303247626e+18,buccaneer quietly seek million deepwater horizon oil spill,False,,2018-06-25,0.0
83.0,Tampa Bay Bucs want $20 million oil spill award from BP (but don't want anyone to know)  @AlisonFrankel #OnTheCase ($) . https   signon thomsonreuters com. https   twitter com ReutersLegal status 1113189981403660289 photo 1,False,1.1131899814036604e+18,334944709.0,1.1131899814036604e+18,,everyone,en,ReutersLegal,https://pbs.twimg.com/profile_images/877491866706395139/QnLtTu2w_normal.jpg,False,Reuters Legal,https://t.co/M3Ax7tirgK,True,2011-07-13T22:28:32.000Z,New York,"The Reuters Legal team brings you the latest legal news and analysis from around the world.

Subscribe to our newsletters: https://t.co/24dVU0e9Sx",3.0,0.0,1.0,0.0,0.0,92668.0,562.0,120362.0,2064.0,1.6240546234923418e+18,tampa bay bucs oil spill award onthecase,False,,2018-06-26,0.0
84.0,Tampa Bay Bucs want $20 million oil spill award from BP (but don't want anyone to know)  #OnTheCase ($) . https   signon thomsonreuters com. https   twitter com AlisonFrankel status 1113190131857596416 photo 1,False,1.1131901318575964e+18,339790344.0,1.1131901318575964e+18,,everyone,en,AlisonFrankel,https://pbs.twimg.com/profile_images/1576954703396626433/Wk0gywS-_normal.jpg,False,Alison Frankel,https://t.co/x6te8KtefP,True,2011-07-21T17:22:00.000Z,"New York, NY",litigation columnist @reuters. also: crazy cat lady,0.0,1.0,1.0,0.0,0.0,15316.0,1433.0,24630.0,557.0,,tampa bay bucs oil spill award onthecase,False,,2018-06-27,0.0
85.0,@AlisonFrankel Same as David West case you wrote about?. ,False,1.1131908691868796e+18,43710689.0,1.1131901318575964e+18,339790344.0,everyone,en,sindap,https://pbs.twimg.com/profile_images/485155307073466368/XUdaQXHR_normal.png,False,Sujeet Indap,https://t.co/PVobRUUct1,False,2009-05-31T16:23:46.000Z,"New York, NY","Wall Street Editor at The Financial Times, erstwhile I-banker, co-author: CAESARS PALACE COUP, Diversion Books, March 2021",0.0,1.0,0.0,0.0,0.0,14806.0,982.0,13468.0,290.0,1.3723020637874668e+18,david west case write,True,,2018-06-28,0.0
86.0,@sindap I know! Almost makes you feel like (gulp) BP might have had a point about unjustified claims. ,False,1.1131914301833748e+18,339790344.0,1.1131901318575964e+18,43710689.0,everyone,en,AlisonFrankel,https://pbs.twimg.com/profile_images/1576954703396626433/Wk0gywS-_normal.jpg,False,Alison Frankel,https://t.co/x6te8KtefP,False,2011-07-21T17:22:00.000Z,"New York, NY",litigation columnist @reuters. also: crazy cat lady,0.0,0.0,0.0,0.0,0.0,15258.0,1444.0,24840.0,553.0,,feel gulp point unjustified claim,True,,2018-06-29,0.0
87.0,Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.1131981315150972e+18,15573407.0,1.1131981315150972e+18,,everyone,en,SheillaDingus,https://pbs.twimg.com/profile_images/787397873952493568/W1MdOoXj_normal.jpg,False,Sheilla Dingus,https://t.co/fUDIgpBUVl,False,2008-07-23T22:09:56.000Z,"Kingsport, TN",President/Editor for nonprofit https://t.co/fUDIgpBUVl News/Advocacy/Resource for active and retired athletes  #sportslaw #advocacy #civilrights,1.0,0.0,0.0,0.0,0.0,2959.0,2678.0,53318.0,51.0,1.623811424735703e+18,buccaneer quietly seek million deepwater horizon oil spill,False,,2018-06-30,0.0
90.0,Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.1132305705223292e+18,1230271051.0,1.1132305705223292e+18,,everyone,en,SkonieSkoop,https://pbs.twimg.com/profile_images/1213512053014618113/6A_GrqEF_normal.jpg,False,Skonie Skoop🔬,https://t.co/xv5hdPvy0p,False,2013-03-01T16:18:19.000Z,"Wilmington, DE","“The Skonie Skoop” started back in 2005 when Ron Skonie, myself, contributed humorous and offbeat stories for a local morning radio show.",0.0,0.0,0.0,0.0,0.0,3134.0,4937.0,323832.0,46.0,,buccaneer quietly seek million deepwater horizon oil spill,False,,2018-07-03,0.0
91.0,Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.1132328687577048e+18,250732847.0,1.1132328687577048e+18,,everyone,en,DruggedAmerican,https://pbs.twimg.com/profile_images/853038900276731904/A4JlEfAk_normal.jpg,False,Greig  Murry,,False,2011-02-11T17:56:51.000Z,"Indiana, USA",Be prepared for disappointment!,0.0,0.0,0.0,0.0,0.0,57.0,592.0,4631.0,1.0,,buccaneer quietly seek million deepwater horizon oil spill,False,,2018-07-04,0.0
92.0,. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.1132367555856672e+18,2393021798.0,1.1132367555856672e+18,,everyone,zxx,jermycouloute,https://pbs.twimg.com/profile_images/695231296059133952/JJ2Nho00_normal.jpg,False,Jeremiah Couloute,,False,2014-03-16T17:11:52.000Z,,CEO and Founder @Ventum3D,0.0,0.0,0.0,0.0,0.0,464.0,1068.0,3610.0,36.0,1.0367093491740058e+18,,False,,2018-07-05,0.0
93.0,Talk about greed. The ⁦@Buccaneers⁩ are seeking millions in compensation from BP's Deepwater Horizon oil spill. I don’t see their justification- TB is landlocked and not impacted.  Money should go to those directly impacted! #shame  . https   www yahoo com sports tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.1132692453481226e+18,22657082.0,1.1132692453481226e+18,,everyone,en,aayoub,https://pbs.twimg.com/profile_images/1242580616299888642/n_H09clC_normal.jpg,False,Abed A. Ayoub,https://t.co/ylrU4e9cSb,True,2009-03-03T18:36:48.000Z,"Washington, DC","Dad. Husband. National Executive Director of @ADC. Living in DC via the greatest American City, Detroit. RT =/= Endorsements. Views are my own.",0.0,0.0,0.0,0.0,0.0,15506.0,1096.0,14467.0,149.0,1.352032033669841e+18,talk greed seek million deepwater horizon oil spill justification landlocked impacted money directly impact shame,False,,2018-07-06,0.0
94.0,Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  - How the hell did the oil spill effect the Buc and the Lightning? NFL &amp; NHL Owners and Organizations sure are greedy.. https   www yahoo com sports tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.1133613634333492e+18,123134775.0,1.1133613634333492e+18,,everyone,en,MelissaPhotog,https://pbs.twimg.com/profile_images/1518411185925804033/O0j1mN6B_normal.jpg,False,Melissa,https://t.co/byjAgBwzhs,False,2010-03-15T03:29:24.000Z,"Orlando, FL","🕹🎮👍🏻😼🇺🇸👺📷 🌱✝️🍺🎥 Anime, Manga, Sumo, Video Games, Photography, Cats (+ other animals) & @WESH 2 News Photog",0.0,0.0,0.0,0.0,0.0,530.0,311.0,16693.0,47.0,,buccaneer quietly seek million deepwater horizon oil spill hell oil spill buc lightning nfl amp nhl owner organization greedy,False,,2018-07-07,0.0
95.0,Fuck the @NFL Do not keep this secret. They do not deserve anything in this payout. Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooNews. https   news yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html,False,1.1133837289261425e+18,327982886.0,1.1133837289261425e+18,,everyone,en,flyhombre,https://pbs.twimg.com/profile_images/478929153241387008/7Ukn8euY_normal.jpeg,False,Rick Collins,,False,2011-07-02T14:25:27.000Z,"God's Country, Montana","I’m a curmudgeon. If you are offended by what I say, it’s because you desire to be offended.",0.0,0.0,0.0,0.0,0.0,117.0,67.0,28443.0,8.0,,fuck secret deserve payout buccaneer quietly seek million deepwater horizon oil spill,False,,2018-07-08,0.0
96.0,"This is infuriating and unmitigated bullshit. Via @flyhombre 
Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill . https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html",False,1.113385403019608e+18,17586383.0,1.113385403019608e+18,,everyone,en,scribblegurl,https://pbs.twimg.com/profile_images/3048941535/9fdea3e864e00c38c17fd350f5238e8a_normal.jpeg,False,scribblegurl 🇺🇦,https://t.co/6WoogotlkS,False,2008-11-24T05:23:05.000Z,Lebanon KS,"Razzle & Napoleon's mom forever
Also on Sp0utibIe. I fix it in post.
#TeamCap #DogStan
SHE/HER 🖕",0.0,0.0,0.0,0.0,0.0,1422.0,3391.0,82763.0,68.0,1.181141819582632e+18,infuriate unmitigated bullshit buccaneer quietly seek million deepwater horizon oil spill,False,,2018-07-09,0.0
99.0,"Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html",False,1.1134125805198746e+18,41407157.0,1.1134125805198746e+18,,everyone,en,NFLSTROUD,https://pbs.twimg.com/profile_images/1161918724988948482/qmwEDfGF_normal.jpg,False,Rick Stroud,,True,2009-05-20T17:42:31.000Z,Tampa Bay,"Busy covering Bucs/NFL for Tampa Bay Times and the host of Sports Day Tampa Bay, a podcast available on Apple Podcasts (ITunes) and @tampabay.com",8.0,19.0,17.0,0.0,0.0,56621.0,2065.0,59093.0,1866.0,7.526292588460851e+17,smaer explain bucs lightning matter felt lose million deepwater horizon spill buccaneer quietly seek million deepwater horizon oil spill,False,,2018-07-12,0.0
100.0,"Wild story: Bucs and Lightning are seeking millions in compensation from ... the Deepwater Horizon oil spill in 2010.
. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html",False,1.1134136814995292e+18,15601977.0,1.1134136814995292e+18,,everyone,en,gregauman,https://pbs.twimg.com/profile_images/1594378948930052097/iLL05Av5_normal.jpg,False,Greg Auman,https://t.co/pdgWVW2Zak,True,2008-07-25T18:52:57.000Z,"Tampa, Florida","Now covering the NFC South for @FOXsports — Bucs, Falcons, Panthers, Saints. On Bucs since 2013, previously @TheAthleticNFL. email greg.auman@fox.com.",0.0,3.0,4.0,1.0,0.0,61724.0,1440.0,225708.0,1839.0,1.6222927926126346e+18,wild story bucs lightning seek million deepwater horizon oil spill,False,,2018-07-13,0.0
101.0,"@NFLSTROUD @YahooSports Fans should be seeking millions from the Bucs for their awful play, terrible decisions and hideous uniforms the last 10 years.. ",False,1.1134144313278916e+18,17202594.0,1.1134125805198746e+18,41407157.0,everyone,en,DivineTurbine,https://pbs.twimg.com/profile_images/1650738813914734593/OXtihBaV_normal.jpg,False,David J Potts,https://t.co/YckO7p8esQ,False,2008-11-06T01:34:23.000Z,"Wesley Chapel, Florida","Musician/Singer-Songwriter , Proud Dad  
My new album  Some Other Sky is out now!
https://t.co/xpgr1BSKrz",0.0,0.0,7.0,0.0,0.0,2889.0,2881.0,76447.0,56.0,,fan seek million bucs awful play terrible decision hideous uniform year,True,,2018-07-14,0.0
103.0,@NFLSTROUD @YahooSports The BP spill kept a lot of tourists for the area. I’m sure a small percentage of attendance are tourists. My ex employer received BP money and they’re a local electrical contractor.. ,False,1.1134150400849796e+18,175484693.0,1.1134125805198746e+18,41407157.0,everyone,en,KCK7489,https://pbs.twimg.com/profile_images/1240057684843548673/RZ60nv5m_normal.jpg,False,Kenny K,,False,2010-08-06T18:53:14.000Z,Tampa,,0.0,0.0,4.0,0.0,0.0,38.0,328.0,1122.0,0.0,,spill lot tourist area small percentage attendance tourist employer receive money local electrical contractor,True,,2018-07-16,0.0
107.0,@NFLSTROUD @YahooSports When you have the least cap space in the league lmao. ,False,1.11341635681536e+18,2493144223.0,1.1134125805198746e+18,41407157.0,everyone,en,Dontatme____2,https://pbs.twimg.com/profile_images/1569379238003834880/Ao2N9t0m_normal.jpg,False,Mike Evans is Him,,False,2014-05-13T15:18:45.000Z,,1.Mike Evans 2. Your WR,0.0,1.0,1.0,0.0,0.0,63.0,96.0,1873.0,0.0,1.392310796772954e+18,cap space league lmao,True,,2018-07-20,0.0
