Unnamed: 0,text,possibly_sensitive,reply_settings,conversation_id,author_id,lang,id,protected,location,url,profile_image_url,verified,username,created_at.y,name,description,public_metrics.x_retweet_count,public_metrics.x_reply_count,public_metrics.x_like_count,public_metrics.x_quote_count,public_metrics.x_impression_count,public_metrics.y_followers_count,public_metrics.y_following_count,public_metrics.y_tweet_count,public_metrics.y_listed_count,in_reply_to_user_id,pinned_tweet_id,geo_place_id,text_with_display_links,reply.to.thread.no.term,created_at.x,count
163.0,"@StPeteFL @Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 



We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets.. https   www cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated",False,everyone,1.312057111816409e+18,1.1984827978302546e+18,en,1.3120709477892506e+18,False,,,https://pbs.twimg.com/profile_images/1198486860928036865/tspmolTa_normal.jpg,False,MarkDeavers5,2019-11-24T06:05:55.000Z,Mark Deavers,"American Patriot. Truth, Justice, and the American way.",0.0,0.0,2.0,0.0,0.0,104.0,153.0,8491.0,0.0,65459725.0,1.3477967047923384e+18,,"@StPeteFL @Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 

https://t.co/tqAoIpi9HX

We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets.",False,2019-04-19,0.0
164.0,"@Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 



We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets.. https   cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated",False,everyone,1.3120626543836406e+18,1.1984827978302546e+18,en,1.3121300875888271e+18,False,,,https://pbs.twimg.com/profile_images/1198486860928036865/tspmolTa_normal.jpg,False,MarkDeavers5,2019-11-24T06:05:55.000Z,Mark Deavers,"American Patriot. Truth, Justice, and the American way.",1.0,0.0,2.0,0.0,0.0,104.0,153.0,8491.0,0.0,62009570.0,1.3477967047923384e+18,,"@Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 

https://t.co/rV0MwNgijY

We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets.",False,2019-04-20,0.0
166.0,"@AvengeOne @Kriseman @StPeteFL @GovRonDeSantis @NYGovCuomo That bitch can't  reassure resident's that when they poop, it won't end up in the bay, so how is KrySissieMan going to do that?

 . https   www cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated. https   twitter com MarkDeavers5 status 1312153468094697472 photo 1",False,everyone,1.312100113280508e+18,1.1984827978302546e+18,en,1.3121534680946975e+18,False,,,https://pbs.twimg.com/profile_images/1198486860928036865/tspmolTa_normal.jpg,False,MarkDeavers5,2019-11-24T06:05:55.000Z,Mark Deavers,"American Patriot. Truth, Justice, and the American way.",0.0,0.0,0.0,0.0,0.0,104.0,153.0,8491.0,0.0,9.30621325592449e+17,1.3477967047923384e+18,,"@AvengeOne @Kriseman @StPeteFL @GovRonDeSantis @NYGovCuomo That bitch can't  reassure resident's that when they poop, it won't end up in the bay, so how is KrySissieMan going to do that?

https://t.co/tqAoIp0yjn https://t.co/KwTuv8SVBU",False,2019-04-22,0.0
167.0,"The Drain Team® is the sewer leak repair leader in Tampa Bay and the surrounding areas including Clearwater, St. Petersburg, and Sarasota.  No Extra Charge for nights, weekends, or holidays!

 . https   thedrainteam com pipelining tampa bay. https   twitter com thedrainteam_fl status 1314887043466452992 photo 1",False,everyone,1.314887043466453e+18,1.2475896460594668e+18,en,1.314887043466453e+18,False,"Largo, Florida",https://t.co/b04TGMOx3y,https://pbs.twimg.com/profile_images/1247589889912082433/pR0xuEjC_normal.jpg,False,thedrainteam_fl,2020-04-07T18:19:11.000Z,TheDrainTeamFL,"A full-service plumbing company to fix any residential, commercial & industrial plumbing needs in Pinellas, Pasco & Hillsborough County.",0.0,0.0,0.0,0.0,0.0,0.0,14.0,35.0,0.0,,,,"The Drain Team® is the sewer leak repair leader in Tampa Bay and the surrounding areas including Clearwater, St. Petersburg, and Sarasota.  No Extra Charge for nights, weekends, or holidays!

https://t.co/FQdjWbx6Kp https://t.co/E0jptf1RLl",False,2019-04-23,0.0
168.0," The attack was meant to harm my campaign, because I have sworn to arrest the Mayor of St. Pete, Rick Kriseman for dumping hundreds of thousands of gallons of raw sewage into Tampa Bay after I am elected. The City filed 20 criminal citations against me.. https   www youtube com watch",False,everyone,1.3167559904282255e+18,1.2786554969379758e+18,en,1.3167559927349576e+18,False,"Pinellas County, Florida",https://t.co/1a3dSM25qi,https://pbs.twimg.com/profile_images/1278656362994597889/miaUxhjb_normal.jpg,False,JamesMclynas,2020-07-02T11:45:28.000Z,James McLynas For Sheriff,"Pinellas County sheriff candidate fighting to end cannabis enforcement, policing for profit, mass incarceration, corruption, and abuse of power. ~Not A Cop~",0.0,1.0,0.0,0.0,0.0,1036.0,1151.0,2226.0,1.0,1.2786554969379758e+18,,,"https://t.co/mgwdLrn36r The attack was meant to harm my campaign, because I have sworn to arrest the Mayor of St. Pete, Rick Kriseman for dumping hundreds of thousands of gallons of raw sewage into Tampa Bay after I am elected. The City filed 20 criminal citations against me.",False,2019-04-24,0.0
169.0,I caught a city worker literally scrubbing my campaign artwork off of the sidewalks of St. Pete Florida. The mayor of St. Pete doesn't want me to be elected Sheriff because I have vowed to arrest him for repeatedly dumping raw sewage in Tampa Bay.. ,False,everyone,1.320206174067839e+18,1.2786554969379758e+18,en,1.320206174067839e+18,False,"Pinellas County, Florida",https://t.co/1a3dSM25qi,https://pbs.twimg.com/profile_images/1278656362994597889/miaUxhjb_normal.jpg,False,JamesMclynas,2020-07-02T11:45:28.000Z,James McLynas For Sheriff,"Pinellas County sheriff candidate fighting to end cannabis enforcement, policing for profit, mass incarceration, corruption, and abuse of power. ~Not A Cop~",2.0,4.0,14.0,3.0,0.0,1036.0,1151.0,2226.0,1.0,,,,I caught a city worker literally scrubbing my campaign artwork off of the sidewalks of St. Pete Florida. The mayor of St. Pete doesn't want me to be elected Sheriff because I have vowed to arrest him for repeatedly dumping raw sewage in Tampa Bay.,False,2019-04-25,0.0
170.0,"When I started to video the man erasing my campaign messages, he became irate and called the cops. Watch what happens next.. ",False,everyone,1.320206174067839e+18,1.2786554969379758e+18,en,1.3202061749528248e+18,False,"Pinellas County, Florida",https://t.co/1a3dSM25qi,https://pbs.twimg.com/profile_images/1278656362994597889/miaUxhjb_normal.jpg,False,JamesMclynas,2020-07-02T11:45:28.000Z,James McLynas For Sheriff,"Pinellas County sheriff candidate fighting to end cannabis enforcement, policing for profit, mass incarceration, corruption, and abuse of power. ~Not A Cop~",3.0,0.0,7.0,0.0,0.0,1013.0,1132.0,2226.0,1.0,1.2786554969379758e+18,,,"When I started to video the man erasing my campaign messages, he became irate and called the cops. Watch what happens next.",True,2019-04-26,1.0
173.0,@JamesMclynas . https   twitter com Dr_C_Diggs status 1321487179990716416 photo 1,False,everyone,1.320206174067839e+18,202470085.0,qme,1.3214871799907164e+18,False,"Phoenix, AZ",https://t.co/s3mGdTOxdT,https://pbs.twimg.com/profile_images/1230317284658278401/6qAqeuw8_normal.png,False,Dr_C_Diggs,2010-10-14T03:10:51.000Z,Dr. C. Diggs,,0.0,1.0,1.0,0.0,0.0,77.0,377.0,16992.0,0.0,1.2786554969379758e+18,1.337678687928402e+18,,@JamesMclynas https://t.co/1bwVtWgvr6,True,2019-04-29,0.0
174.0,"@JamesMclynas Your url is meaningless to this convo. All it states is that a paid political Campaign Advertisement must include ""I'm Joe Biden, and I already forgot this message"". Also, the one you've been retweeting on twitter? Porn Hub? You sure you weren't with Hunter?. ",False,everyone,1.320206174067839e+18,202470085.0,en,1.3214875585394647e+18,False,"Phoenix, AZ",https://t.co/s3mGdTOxdT,https://pbs.twimg.com/profile_images/1230317284658278401/6qAqeuw8_normal.png,False,Dr_C_Diggs,2010-10-14T03:10:51.000Z,Dr. C. Diggs,,0.0,0.0,1.0,0.0,0.0,77.0,377.0,16992.0,0.0,1.2786554969379758e+18,1.337678687928402e+18,,"@JamesMclynas Your url is meaningless to this convo. All it states is that a paid political Campaign Advertisement must include ""I'm Joe Biden, and I already forgot this message"". Also, the one you've been retweeting on twitter? Porn Hub? You sure you weren't with Hunter?",True,2019-04-30,0.0
175.0,"@Dr_C_Diggs @JamesMclynas I see he deleted all of the conversation on YT.

Yikes! The actions of someone who doesn't want his illegal activities publicly challenged (also illegal). . https   twitter com SillyRabbitx4 status 1321492470090231808 photo 1",False,everyone,1.320206174067839e+18,7.799433004386468e+17,en,1.3214924700902318e+18,False,"Arizona, USA",https://t.co/M0QEHZ18Qa,https://pbs.twimg.com/profile_images/1038360821779156992/oyc56EY9_normal.jpg,False,SillyRabbitx4,2016-09-25T07:19:08.000Z,Silly Rabbit,"PhD: Science, World History & Theology. Deep Web Researcher & Truther. Former Webmaster & DEV. Tech VET. ~That 70's Piscean kid.",0.0,0.0,1.0,0.0,0.0,31.0,320.0,8770.0,0.0,202470085.0,1.14078600878857e+18,,"@Dr_C_Diggs @JamesMclynas I see he deleted all of the conversation on YT.

Yikes! The actions of someone who doesn't want his illegal activities publicly challenged (also illegal). https://t.co/WCmKgdCO0H",True,2019-05-01,0.0
176.0,"@JamesMclynas They just can't stand the fact that you are the meaning of Change now for Pinellas county Florida that all the sheriff's fear, the TRUTH AND THE CONSTITUTION. We thank you @JamesMclynas  for your dedication with such strength even though they fear the Good you Represent.. ",False,everyone,1.320206174067839e+18,1.2610232194123407e+18,en,1.3215570791030333e+18,False,Florida ,,https://pbs.twimg.com/profile_images/1458201568092766208/VzkIKrMH_normal.jpg,False,Beautif19898961,2020-05-14T19:59:14.000Z,Beautiful things God has made,All I know is that I laugh a LOT and although I am in a wheelchair and on O2 I always enjoy being outside with my camera and Sammy on my lap. Have a Blessed Day,0.0,0.0,0.0,0.0,0.0,24.0,31.0,250.0,0.0,1.2786554969379758e+18,,,"@JamesMclynas They just can't stand the fact that you are the meaning of Change now for Pinellas county Florida that all the sheriff's fear, the TRUTH AND THE CONSTITUTION. We thank you @JamesMclynas  for your dedication with such strength even though they fear the Good you Represent.",True,2019-05-02,0.0
177.0,Why doesn’t St Pete fix the raw sewage that spills into the bay? Or the storm drains that cause flooding? @StPeteFL Cool car though... . https   twitter com EdMontanari status 1331030858850050048,False,everyone,1.3312782283470316e+18,1498472304.0,en,1.3312782283470316e+18,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/532653401197543424/tllVjrt-_normal.jpeg,False,GerenMatt,2013-06-10T14:41:18.000Z,Matt Geren,I was Time Magazine’s Person of the Year 2006. Chi-town Made.. Bay Stayed. Loving life in Tampa! USF Grad Go Bulls! Go Bolts and Blackhawks!,0.0,0.0,0.0,0.0,0.0,168.0,395.0,2817.0,3.0,,1.3727796449533665e+18,dc62519fda13b4ec,Why doesn’t St Pete fix the raw sewage that spills into the bay? Or the storm drains that cause flooding? @StPeteFL Cool car though... https://t.co/1g9olcjwcY,False,2019-05-03,0.0
178.0,"@bkirby816 @Kriseman @TampaBayLV So wonderful to see him swimming with the endangered species ""floaters"", that he released into the bay. You may not have spotted them. They tend to make their way to the bottom, much like the mayor. 

 . https   www cltampa com news views environment article 20782069 st pete sewage dump colin. https   twitter com MarkDeavers5 status 1335381191160041473 photo 1",False,everyone,1.3352331368678072e+18,1.1984827978302546e+18,en,1.3353811911600415e+18,False,,,https://pbs.twimg.com/profile_images/1198486860928036865/tspmolTa_normal.jpg,False,MarkDeavers5,2019-11-24T06:05:55.000Z,Mark Deavers,"American Patriot. Truth, Justice, and the American way.",1.0,0.0,1.0,0.0,0.0,104.0,153.0,8491.0,0.0,23438841.0,1.3477967047923384e+18,,"@bkirby816 @Kriseman @TampaBayLV So wonderful to see him swimming with the endangered species ""floaters"", that he released into the bay. You may not have spotted them. They tend to make their way to the bottom, much like the mayor. 

https://t.co/IaEbRE85m0 https://t.co/K4qJej5Hw0",False,2019-05-04,2.0
180.0,"@Kriseman @10TampaBay Fantastic! Know lets hope for a Republican replacement for this sewage dumping fool. He dumped 100s of millions of gallons into the bay. 

. https   saintpetersblog com announcing another bid st pete mayor rick baker savages rick kriseman",False,everyone,1.3631426715319788e+18,4303118473.0,en,1.364230457752191e+18,False,Liberal's heads rent free.,,https://pbs.twimg.com/profile_images/667754167830638592/gLZWwNLN_normal.png,False,avconnection_7,2015-11-20T17:17:25.000Z,Simon Templar,,0.0,0.0,0.0,0.0,0.0,512.0,802.0,27407.0,2.0,62009570.0,,,"@Kriseman @10TampaBay Fantastic! Know lets hope for a Republican replacement for this sewage dumping fool. He dumped 100s of millions of gallons into the bay. 

https://t.co/HyE527GfyR",False,2019-05-06,0.0
181.0,"@nikkifried Remember when this happened? Unfortunately it isn't unheard of.

. https   www wtsp com article news investigations reopened st pete facility dumps treated sewage in tampa bay 67 235297513",False,everyone,1.3769021197190595e+18,8.797639678450524e+17,en,1.3772599882053755e+18,False,United States,,https://pbs.twimg.com/profile_images/890330449087799296/ReHnW4PR_normal.jpg,False,BigGovDrools,2017-06-27T18:10:49.000Z,LibertariansRule,"We have not improved our country in the last election...it is just as bad as it was. Don't fool yourselves.

 #Libertarian #BigGovSucks #WakeUp",0.0,0.0,0.0,0.0,0.0,112.0,408.0,8369.0,0.0,37190669.0,,,"@nikkifried Remember when this happened? Unfortunately it isn't unheard of.

https://t.co/5tgWhYpegf",False,2019-05-07,0.0
182.0,"@StephenKing Adding to the  St Pete yearly  ""accidental"" dumping of sewage into the bay.. ",False,everyone,1.3785021443666862e+18,591447395.0,en,1.3785212232321597e+18,False,,,https://pbs.twimg.com/profile_images/1465408560737796102/XWyBkBfD_normal.jpg,False,artist57101,2012-05-27T02:46:03.000Z,Charlotte,🎨📚 💚 National Parks🍀 I retweet different points of view.,0.0,0.0,3.0,0.0,0.0,122.0,253.0,22133.0,10.0,2233154425.0,1.354467237902639e+18,,"@StephenKing Adding to the  St Pete yearly  ""accidental"" dumping of sewage into the bay.",False,2019-05-08,0.0
183.0,@Retrophaze I believe they PICK holidays to dump this crap - like New Years Ever 2018 St Pete dumped 1 Million gallons of RAW SEWAGE into Tampa Bay . https   www tampabay com tampa nearly 1 million gallons of wastewater spilled around tampa bay 20181224,False,everyone,1.3787387735220552e+18,83115945.0,en,1.378854876214616e+18,False,Lat 27° 30'  |✈| Long 82° 43',http://t.co/xvs1oMNnz7,https://pbs.twimg.com/profile_images/1262160740/Deborah_Dolen_Google_2_normal.jpg,False,DeborahDolen,2009-10-17T11:52:59.000Z,Deborah Dolen,Bestselling Author Deborah Dolen ♥ DIY Books & Film ♥ ✮On Amazon ☆ Barnes Noble☆ Anna Maria Island ☆ [got snacks will travel] ☆ Flavorist Extraordinaire CBD ♥,0.0,1.0,1.0,0.0,0.0,62258.0,1767.0,22130.0,60.0,122423720.0,1.3133276539072922e+18,,@Retrophaze I believe they PICK holidays to dump this crap - like New Years Ever 2018 St Pete dumped 1 Million gallons of RAW SEWAGE into Tampa Bay https://t.co/KiQIeiqdno,False,2019-05-09,0.0
184.0,@GenXVotes @GovRonDeSantis St. Pete is successful in spite of Dem leadership and diversity.  Kriseman dumped over 100 million of gallons of raw sewage in Tampa Bay and was recommended for 89 felonies and 103 misdemeanors by the FWC. ,False,everyone,1.3895914966309315e+18,8.603437214763581e+17,en,1.389598928367145e+18,False,,,https://pbs.twimg.com/profile_images/1588900256854466560/asBNH3Kt_normal.jpg,False,upstandnoticer,2017-05-05T04:01:42.000Z,Upstanding Noticer,A gentleman must remain alert & vigilant amidst the tricknology,1.0,3.0,4.0,0.0,0.0,28.0,205.0,537.0,0.0,35618750.0,1.6005531990475244e+18,,@GenXVotes @GovRonDeSantis St. Pete is successful in spite of Dem leadership and diversity.  Kriseman dumped over 100 million of gallons of raw sewage in Tampa Bay and was recommended for 89 felonies and 103 misdemeanors by the FWC,False,2019-05-10,0.0
186.0,"Fear mongering DEMOCOVID-19 101.  

To be clear if other cities were ran like Ricky has ran St. Petersburg.  Every city would be dumping MILLIONS OF GALLONS OF SEWER WATER FLOW INTO THE BAY, GULF, &amp; INTO THE DRINKING WATER AQUIFER!  . https   www fox13news com news federal lawsuit filed over st pete sewage spills. https   twitter com Kriseman status 1389234942933090305",False,everyone,1.3896786337537147e+18,2979273261.0,en,1.3896786337537147e+18,False,Listening to @MrMikeCalta Show,,https://pbs.twimg.com/profile_images/1609653492230094848/BqEQHKJN_normal.jpg,False,akaMinut3_M3n,2015-01-15T03:16:04.000Z,Nolo Contendre 🇮🇪 🗡🏴󠁧󠁢󠁳󠁣󠁴󠁿🧬,Once shared a cab with @MrMikeCalta & @PeteLarios in the Bahamas.  Only in America can the #TRUTH be considered pejorative. #BoneFam,0.0,0.0,0.0,0.0,0.0,317.0,972.0,45651.0,4.0,,1.586337666303656e+18,,"Fear mongering DEMOCOVID-19 101.  

To be clear if other cities were ran like Ricky has ran St. Petersburg.  Every city would be dumping MILLIONS OF GALLONS OF SEWER WATER FLOW INTO THE BAY, GULF, &amp; INTO THE DRINKING WATER AQUIFER! https://t.co/FJSi8NXZ9V https://t.co/jWE7594VJp",False,2019-05-12,0.0
187.0,@ZackSampson @TBEP1991 @TB_Times Don’t fall for the red herring.   Look into City of Tampa and St Pete and their dumping of raw sewage into the bay.. ,False,everyone,1.4040728084187914e+18,1857157704.0,en,1.4044526927102648e+18,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg,False,TampaFLPolitico,2013-09-12T11:58:10.000Z,Ranger Rick,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",0.0,0.0,0.0,0.0,0.0,221.0,304.0,20954.0,1.0,213164823.0,,,@ZackSampson @TBEP1991 @TB_Times Don’t fall for the red herring.   Look into City of Tampa and St Pete and their dumping of raw sewage into the bay.,False,2019-05-13,0.0
188.0,The city of Tampa is working hard to improve our storm water infrastructure problems. The proof was when Tropical Storm Elsa dumped millions of gallons of rain on our area and there was no road closures and no sewage was released in to the bay. . https   www tampabay com news st petersburg 2021 07 11 tampa st pete didnt flood or spill sewage in elsa like they used to during storms why,False,everyone,1.414297223840555e+18,9.355589306584187e+17,en,1.414297223840555e+18,False,,,https://pbs.twimg.com/profile_images/1380552324360372227/zumi9fbU_normal.jpg,False,citroforcouncil,2017-11-28T17:20:05.000Z,Joseph Citro,,0.0,0.0,1.0,0.0,0.0,111.0,129.0,375.0,1.0,,,,The city of Tampa is working hard to improve our storm water infrastructure problems. The proof was when Tropical Storm Elsa dumped millions of gallons of rain on our area and there was no road closures and no sewage was released in to the bay. https://t.co/WtZBirdb1o,False,2019-05-14,0.0
189.0,Maybe St Pete and Tampa mayors should stop dumping sewage and toxic waste into the bay?  . https   www fox13news com news st pete holding emergency meeting to find red tide fish kill solutions,False,everyone,1.4156536829522166e+18,1470507266.0,en,1.4156536829522166e+18,False,,,https://pbs.twimg.com/profile_images/742068285114552320/2XpztLhy_normal.jpg,False,kevinhoagyn,2013-05-30T19:39:59.000Z,Hoagyn 🇺🇸#MAGA #KAG,"I believe that GOD, COUNTRY and FAMILY should always be our focus.",1.0,0.0,0.0,0.0,0.0,2149.0,2670.0,120059.0,41.0,,,,Maybe St Pete and Tampa mayors should stop dumping sewage and toxic waste into the bay?  https://t.co/VHZlGGcpSw,False,2019-05-15,1.0
191.0,@JAA_813 @TB_Times Very likely.  But not the only culprit - the runoff from fertilizers and the fact that Tampa and St Pete dump raw sewage into the Bay turbocharge the K Brevis bacteria. ,False,everyone,1.41563211099238e+18,1857157704.0,en,1.4157488320260383e+18,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg,False,TampaFLPolitico,2013-09-12T11:58:10.000Z,Ranger Rick,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",0.0,0.0,0.0,0.0,0.0,221.0,304.0,20954.0,1.0,1.165753451839742e+18,,,@JAA_813 @TB_Times Very likely.  But not the only culprit - the runoff from fertilizers and the fact that Tampa and St Pete dump raw sewage into the Bay turbocharge the K Brevis bacteria,False,2019-05-17,0.0
192.0,@TB_Times Always political with TBT.  How many articles were run this year on St Pete and Tampa dumping raw sewage into the bay?   Zero. ,False,everyone,1.41563211099238e+18,1857157704.0,en,1.4157494512228557e+18,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg,False,TampaFLPolitico,2013-09-12T11:58:10.000Z,Ranger Rick,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",0.0,0.0,3.0,0.0,0.0,221.0,304.0,20954.0,1.0,14304462.0,,,@TB_Times Always political with TBT.  How many articles were run this year on St Pete and Tampa dumping raw sewage into the bay?   Zero,False,2019-05-18,0.0
193.0,@WFLA @WFLAOlivia *❗BREAKING❗* St Pete Mayor rallies against red tide then dumps sewage into Bay to help red tide❗ . https   twitter com Jo42720287 status 1417659479626244099 photo 1,False,everyone,1.417612921115394e+18,1.2610873832751555e+18,en,1.417659479626244e+18,False,USA,,https://pbs.twimg.com/profile_images/1352423166774292484/7ypTDja8_normal.jpg,False,Jo42720287,2020-05-15T00:14:57.000Z,Willie Brown & Kamala's love child,,0.0,0.0,2.0,0.0,0.0,847.0,3515.0,14037.0,1.0,23820899.0,1.564689991007101e+18,,@WFLA @WFLAOlivia *❗BREAKING❗* St Pete Mayor rallies against red tide then dumps sewage into Bay to help red tide❗ https://t.co/dhNlYqOnF7,False,2019-05-19,0.0
194.0,"@StPeteFL Friendly reminder: St Petersburg provides its own fertilizer for the area, the aquifer, and red tide. Reclaim water you are pumping into the aquifer is full of nitrogen and phosphorus, which resurfaces into the bay and the Gulf. #ProveMeWrong . https   twitter com Jo42720287 status 1417894077857677312 photo 1",False,everyone,1.417854474203304e+18,1.2610873832751555e+18,en,1.4178940778576773e+18,False,USA,,https://pbs.twimg.com/profile_images/1352423166774292484/7ypTDja8_normal.jpg,False,Jo42720287,2020-05-15T00:14:57.000Z,Willie Brown & Kamala's love child,,0.0,0.0,0.0,0.0,0.0,847.0,3515.0,14037.0,1.0,65459725.0,1.564689991007101e+18,,"@StPeteFL Friendly reminder: St Petersburg provides its own fertilizer for the area, the aquifer, and red tide. Reclaim water you are pumping into the aquifer is full of nitrogen and phosphorus, which resurfaces into the bay and the Gulf. #ProveMeWrong https://t.co/hpjNkvCAWs",False,2019-05-20,0.0
195.0,@FloridaGOP @ChristinaPushaw @FlaDems @GovRonDeSantis I wonder why Mayor Kreisman does not discuss the raw sewage water he dumps into Tampa Bay? Could that contribute to the red tide off St. Pete beaches?. ,False,everyone,1.417964616882303e+18,27375420.0,en,1.4179778294138552e+18,False,"Las Vegas/Florida, USA",,https://pbs.twimg.com/profile_images/531958963336531968/q4gopq4z_normal.jpeg,False,jimmyvegas337,2009-03-29T03:55:22.000Z,Jimmy Vegas,Vegas. Florida. Horse Racing. Table Games. Jesus when I 🙏 . My greatest Score is yet to come. 🇺🇸 🇧🇷 🇨🇴,0.0,0.0,0.0,0.0,0.0,1149.0,2374.0,60426.0,8.0,15444711.0,,,@FloridaGOP @ChristinaPushaw @FlaDems @GovRonDeSantis I wonder why Mayor Kreisman does not discuss the raw sewage water he dumps into Tampa Bay? Could that contribute to the red tide off St. Pete beaches?,False,2019-05-21,0.0
196.0,@ChristinaPushaw @MartiniShark Piney Point didn’t help the situation.   And neither did the fact that City of Tampa and St Pete dump raw sewage into the Bay whenever it rains..... ,False,everyone,1.4183539789460808e+18,1857157704.0,en,1.4183550841744302e+18,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg,False,TampaFLPolitico,2013-09-12T11:58:10.000Z,Ranger Rick,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",0.0,1.0,4.0,0.0,0.0,221.0,304.0,20954.0,1.0,31667539.0,,,@ChristinaPushaw @MartiniShark Piney Point didn’t help the situation.   And neither did the fact that City of Tampa and St Pete dump raw sewage into the Bay whenever it rains....,False,2019-05-22,11.0
197.0,@WFLA @WFLAChristine Around July 20th St Petersburg dumped over 1300 gallons of raw sewage into the bay.  Time for the Democrat mayor of St Petersburg to shut up and take care of his own actions that added to red tide.. ,False,everyone,1.4190447190159032e+18,45668387.0,en,1.4190516010256998e+18,False,Florida,,https://pbs.twimg.com/profile_images/1857811840/thumbnail_7__normal.jpg,False,Jeff_Bow,2009-06-08T20:56:09.000Z,King_JAB64,Amateur Forex trader,0.0,0.0,0.0,0.0,0.0,30.0,42.0,9957.0,2.0,23820899.0,,,@WFLA @WFLAChristine Around July 20th St Petersburg dumped over 1300 gallons of raw sewage into the bay.  Time for the Democrat mayor of St Petersburg to shut up and take care of his own actions that added to red tide.,False,2019-05-23,0.0
198.0,"""If we really do want to mitigate things like the effects of uncontrolled #redtides, doing everything we can to reduce the amount of nitrogen that we put in that bay is going to be important,"" said Steven Murawski, Ph. D., a #marineecology professor. #USF . https   www fox13news com news malfunction sends raw sewage into st pete bayou",False,everyone,1.4197090257640858e+18,778876070.0,en,1.4197090257640858e+18,False,"St. Petersburg, FL",https://t.co/OPCoji0JUA,https://pbs.twimg.com/profile_images/1125455746223759360/_hNYdcoQ_normal.jpg,False,USFCMS,2012-08-24T20:03:27.000Z,USF Marine Science,"The College of Marine Science at USF (USF CMS) is a top 10 marine science program. Founded in 1967, the CMS holds broad expertise in all things ocean. #usfcms",0.0,0.0,1.0,0.0,0.0,2619.0,1181.0,5079.0,55.0,,,,"""If we really do want to mitigate things like the effects of uncontrolled #redtides, doing everything we can to reduce the amount of nitrogen that we put in that bay is going to be important,"" said Steven Murawski, Ph. D., a #marineecology professor. #USF https://t.co/jZ79zXBYlp",False,2019-05-24,0.0
199.0,"@TampaFLPolitico @NikkiFriedFL @NikkiFried @GovRonDeSantis I know it’s disgusting. I was pissed as hell last year when DeSantis vetoed funding to upgrade the sewage system on St Pete beach that’s crumbling after he gave corporations $550M in tax breaks

I live here &amp; I’m over the environment, that we need to survive, being used as dump.. ",False,everyone,1.41975157511603e+18,1.4071222474127483e+18,en,1.4197649583095398e+18,False,Floriduh,,https://pbs.twimg.com/profile_images/1419797776192442369/KeqKskdL_normal.jpg,False,thatgenxbitch,2021-06-21T23:44:57.000Z,I’veGotTime,,0.0,0.0,1.0,0.0,0.0,79.0,320.0,1987.0,1.0,1857157704.0,,,"@TampaFLPolitico @NikkiFriedFL @NikkiFried @GovRonDeSantis I know it’s disgusting. I was pissed as hell last year when DeSantis vetoed funding to upgrade the sewage system on St Pete beach that’s crumbling after he gave corporations $550M in tax breaks

I live here &amp; I’m over the environment, that we need to survive, being used as dump.",False,2019-05-25,0.0
200.0,@FOX13News Did she ask why the Democrat mayor of St Petersburg dump sewage into the bay?. ,False,everyone,1.4222596967533814e+18,45668387.0,en,1.4222637575023575e+18,False,Florida,,https://pbs.twimg.com/profile_images/1857811840/thumbnail_7__normal.jpg,False,Jeff_Bow,2009-06-08T20:56:09.000Z,King_JAB64,Amateur Forex trader,0.0,1.0,1.0,0.0,0.0,30.0,42.0,9957.0,2.0,15750898.0,,,@FOX13News Did she ask why the Democrat mayor of St Petersburg dump sewage into the bay?,False,2019-05-26,0.0
