Unnamed: 0,text,possibly_sensitive,created_at.x,reply_settings,conversation_id,author_id,lang,id,protected,location,url,profile_image_url,verified,username,created_at.y,name,description,public_metrics.x_retweet_count,public_metrics.x_reply_count,public_metrics.x_like_count,public_metrics.x_quote_count,public_metrics.x_impression_count,public_metrics.y_followers_count,public_metrics.y_following_count,public_metrics.y_tweet_count,public_metrics.y_listed_count,in_reply_to_user_id,pinned_tweet_id,geo_place_id,text_with_display_links,reply.to.thread.no.term
1,"@Kansei13Kansei We do that daily in the U.S. too. =\ I live in Tampa Bay, and we've been dealing with a huge release of raw sewage.    Nicaragua however has almost 90% of its energy coming from renewable resources already. We definitely don't, but should.. http   wusfnews wusf usf edu post st pete upgrades should keep sewage out tampa bay",False,2018-01-10 20:18:16,everyone,950679284464668673,485490353,en,951186448182587392,False,Resisting in Tampa Bay!,https://t.co/5X2rm6kDXB,https://pbs.twimg.com/profile_images/1083150828096110592/oRJOOdYa_normal.jpg,False,SixieGames,2012-02-07T07:59:53.000Z,Six,Resisting🌟More American Than 🍎 🥧Insatiably Curious📘1st Nation🪶GA🍑SC🌴France🍷KY🏇LA⚜️OH🛩️FL🏖️ Πολλά Idiomas Spoken Ici🦋♤ ❤️ = I see you,0,1,1,0,0,3596,3431,130950,9,7.133776897433354e+17,1.5436225185226588e+18,,daily live tampa bay deal huge release raw sewage nicaragua energy renewable resource,False
2,"The Tampa Bay Times asked the Florida Department of Environmental Protection whether it would consider such a request.

The answer was an emphatic no. . http   www tampabay com news environment Pumping sewage underground is illegal St Pete wants it legal _164386162",False,2018-01-14 17:32:50,everyone,952594368799625222,14304462,en,952594368799625222,False,"St. Petersburg, Florida",https://t.co/cGIDc1tNIf,https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg,True,TB_Times,2008-04-04T17:14:50.000Z,Tampa Bay Times,Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN,4,2,7,0,0,319684,5489,267635,3122,,1.5936486895364137e+18,,tampa bay time ask florida depament environmental protection request answer emphatic,False
3,"RT @TB_Times: The Tampa Bay Times asked the Florida Department of Environmental Protection whether it would consider such a request.

The answer was an emphatic no. . http   www tampabay com news environment Pumping sewage underground is illegal St Pete wants it legal _164386162",False,2018-01-14 17:35:27,everyone,952595028676923392,19447498,en,952595028676923392,False,"Dagnabbit, Florida!",https://t.co/XH3kF2SC7I,https://pbs.twimg.com/profile_images/1402598114536656897/aPtK4gM3_normal.jpg,False,TymberDalton,2009-01-24T14:20:40.000Z,Tymber Dalton / Lesli Richardson,"(She/Her) Snarky, mostly harmless author, geek, Pagan witch, Oxford comma ♥️er. Gives good brain. Part-time shield maiden in training. Spoonie. #AuDHD",4,0,0,0,0,4509,5002,215343,236,,1.589806881023099e+18,,tampa bay time ask florida depament environmental protection request answer emphatic,False
4,@TB_Times Jfc what a terrible idea.. ,False,2018-01-14 17:35:37,everyone,952594368799625222,742085897227784192,en,952595069441363968,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1326057122392629248/bZJ_3XYZ_normal.jpg,False,V_Newt84,2016-06-12T20:07:19.000Z,Veronica,"Unapologetic Feminist, Elder Millennial",0,0,1,0,0,218,93,7118,0,14304462.0,,,jfc terrible idea,True
5,"RT @TB_Times: The Tampa Bay Times asked the Florida Department of Environmental Protection whether it would consider such a request.

The answer was an emphatic no. . http   www tampabay com news environment Pumping sewage underground is illegal St Pete wants it legal _164386162",False,2018-01-14 17:37:56,everyone,952595653070290950,14297858,en,952595653070290950,False,"St Petersburg, FL",,https://pbs.twimg.com/profile_images/1573774140024279041/7tNxCt8e_normal.jpg,False,lizafer,2008-04-03T23:36:53.000Z,Liz C-137,"∞ ♡ oscillating mind roaming home ♡ ∞ ☽☾  #mentalhealth, #metaphysics & #mysticism 🎧🎶🎨📚",4,0,0,0,0,315,709,14662,13,,1.5372753227685356e+18,,tampa bay time ask florida depament environmental protection request answer emphatic,False
6,"RT @TB_Times: The Tampa Bay Times asked the Florida Department of Environmental Protection whether it would consider such a request.

The answer was an emphatic no. . http   www tampabay com news environment Pumping sewage underground is illegal St Pete wants it legal _164386162",False,2018-01-14 17:46:05,everyone,952597703506255873,820187383,en,952597703506255873,False,House of Eclecstacy!,https://t.co/PbkpXLAe8h,https://pbs.twimg.com/profile_images/1587600212423573506/1rhAyg0r_normal.jpg,False,Britpoptarts,2012-09-12T19:12:14.000Z,💙🇺🇦💙𝓑𝓻𝓲𝓽𝓹🎯𝓹𝓽𝓪𝓻𝓽𝓼 💙🇺🇦💙,"❝Ah, it stinks, it sucks; it's anthropologically unjust.❞ ~ Jarvis Cocker
💕👫 she/her
❈ Dems welcome. No GOP troglodytes. Shoo. ❈
#BLM @britpoptarts@mas.to",4,0,0,0,0,8100,8892,1355383,215,,8.924546452594811e+17,,tampa bay time ask florida depament environmental protection request answer emphatic,False
7,"@TB_Times It must be the cheapest way to deal with the problem. Which will not correctly deal with the problem, but will delay having to make politically hard decision.. ",False,2018-01-14 17:56:31,everyone,952594368799625222,28585935,en,952600328779780101,False,USA,,https://pbs.twimg.com/profile_images/993152403322130433/tIOBHARc_normal.jpg,False,Marcusmac99,2009-04-03T15:32:51.000Z,Mark McC,,0,0,0,0,0,76,107,12970,0,14304462.0,,,cheap deal problem correctly deal problem delay politically hard decision,True
8,"RT @TB_Times: The Tampa Bay Times asked the Florida Department of Environmental Protection whether it would consider such a request.

The answer was an emphatic no. . http   www tampabay com news environment Pumping sewage underground is illegal St Pete wants it legal _164386162",False,2018-01-15 15:20:47,everyone,952923526343905280,329745459,en,952923526343905280,False,"St Petersburg, FL",https://t.co/u2xZJsCvlp,https://pbs.twimg.com/profile_images/1478031891420876802/ifqL0NNs_normal.jpg,True,SunBizGriffin,2011-07-05T15:20:23.000Z,Justine Griffin,@TB_Times Economy & Growth Editor. Equestrian. Egg donor. Mother of 🐎🐕🐓. Tips? jgriffin@tampabay.com,4,0,0,0,0,3553,1998,34730,235,,1.4777759828200038e+18,,tampa bay time ask florida depament environmental protection request answer emphatic,False
9,"St Petersburg is experiencing massive power outages and the bay is starting to smell, massive sewage spill possible?. ",False,2018-01-29 00:01:58,everyone,957765727615889409,1265131442,en,957765727615889409,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1267485026851184641/t8-kIBcD_normal.jpg,False,LacDuMichigan,2013-03-13T18:29:17.000Z,Badger 1848 🇺🇸🇺🇦,,0,0,0,0,0,191,294,7024,4,,7.652833811438223e+17,dc62519fda13b4ec,petersburg experience massive power outage bay staing smell massive sewage spill,False
10,"So what exactly defines one as a shithole country....""million gallons of partially treated sewage had been dumped into the waters of Tampa Bay"" - St. Petersburg’s latest sewage mystery is quite colorful . https   www tampabay com news environment St Petersburg s latest sewage mystery is quite colorful_166130332",False,2018-03-14 15:18:49,everyone,973941527549566976,3438519137,en,973941527549566976,False,crazytown,https://t.co/sxy3Ykozk3,https://pbs.twimg.com/profile_images/1352420717237776390/wVuGmXiH_normal.jpg,False,shooteyshoots,2015-08-24T22:08:33.000Z,the return of Shooter,"WE THE THUNDER ⚡️ a TB Lightning Podcast Host & Producer 🧮 Occasional animator and content creator 🪧
instagram: @shooteyshoots",0,0,0,0,0,1020,983,25875,33,,1.5831358968531763e+18,,defines shithole country gallon paially treat sewage dump water tampa bay late sewage mystery colorful,False
11,Mayor Rick Kriseman: Stop St. Pete's illegal dumping of raw and partially treated sewage into Tampa B...  via @Change. https   www change org p mayor rick kriseman stop st pete s illegal dumping of raw and partially treated sewage into tampa bay s water,False,2018-03-29 04:47:43,everyone,979218522344755200,302814665,en,979218522344755200,False,,,https://pbs.twimg.com/profile_images/806315956049821696/TQwTICR6_normal.jpg,False,revcarlag,2011-05-21T20:10:45.000Z,Carla,I am a spiritual being having a human experience.,0,0,0,0,0,165,288,13272,0,,1.5092087545496248e+18,,mayor rick kriseman illegal dump raw paially treat sewage tampa,False
12,"City says no reclaimed water reached Tampa Bay in January spill. Its own internal report suggests otherwise. City says that's just a draft, don't read into it. @ByJoshSolomon . http   www tampabay com news localgovernment St Pete says wastewater spill never reached the bay Its own report says otherwise _167452203",False,2018-04-20 19:33:50,everyone,987414055810977792,213164823,en,987414055810977792,False,"St. Petersburg, Fla.",https://t.co/YleaqdcAN8,https://pbs.twimg.com/profile_images/560772860545757185/UJ0f-WFA_normal.jpeg,True,ZackSampson,2010-11-08T04:18:07.000Z,Zack Sampson,Investigative reporter @TB_Times. zsampson@tampabay.com. On Signal: 813-534-0157. he/him.,0,0,1,0,0,3326,869,14759,153,,,,city reclaim water reach tampa bay january spill internal repo suggest city draft read,False
13,#Florida city with history of dumping sewage into the bay says its latest wastewater spill didn't reach the bay. But its own report says otherwise.  via @ByJoshSolomon. http   www tampabay com news localgovernment St Pete says wastewater spill never reached the bay Its own report says otherwise _167452203,False,2018-04-20 19:56:56,everyone,987419866062782465,62575859,en,987419866062782465,False,St. Petersburg FL,https://t.co/Y1kqEYKFCg,https://pbs.twimg.com/profile_images/1438867672494657541/cMKAyT15_normal.jpg,False,craigtimes,2009-08-03T17:55:56.000Z,Craig Pittman,"THE STATE YOU'RE IN & MANATEE INSANITY both out in paperback now! Other books: NYT bestseller OH, FLORIDA! & CAT TALE. Columnist, Florida Phoenix. Florida man.",4,0,3,1,0,20635,2287,180304,860,,1.437092398249689e+18,,florida city history dump sewage bay late wastewater spill reach bay repo,False
14,#StPetersburg says a reclaimed water discharge never reached #TampaBay. Its own report says otherwise. The latest report on #StPete's wastewater problems from @TB_Times reporter @ByJoshSolomon: . http   www tampabay com news localgovernment St Pete says wastewater spill never reached the bay Its own report says otherwise _167452203,False,2018-04-20 21:32:26,everyone,987443899068239872,15086826,en,987443899068239872,False,"Tampa Bay, FL",https://t.co/sHHGKCO5lg,https://pbs.twimg.com/profile_images/1547364767668621313/uG1sp6Dh_normal.jpg,True,jthalji,2008-06-11T17:21:49.000Z,Jamal Thalji,Proud @TB_Times alumnus. Recovering journalist. I miss #NightEditorProblems. #GoBucs #Raysup #GoBolts #GoBulls,1,0,1,0,0,4575,9997,19587,143,,1.3596040174716396e+18,,stpetersburg reclaim water discharge reach tampabay repo late repo wastewater problem repoer,False
15,RT @craigtimes: #Florida city with history of dumping sewage into the bay says its latest wastewater spill didn't reach the bay. But its own report says otherwise.  via @ByJoshSolomon. http   www tampabay com news localgovernment St Pete says wastewater spill never reached the bay Its own report says otherwise _167452203,False,2018-04-20 22:00:49,everyone,987451046049058821,2414913756,en,987451046049058821,False,Florida,,https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg,False,LeChatNoire4,2014-03-27T21:29:48.000Z,Le Chat Biden Democrat,#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s,4,0,0,0,0,14255,13707,1103614,336,,1.222268511134896e+18,,florida city history dump sewage bay late wastewater spill reach bay repo,False
16,RT @craigtimes: #Florida city with history of dumping sewage into the bay says its latest wastewater spill didn't reach the bay. But its own report says otherwise.  via @ByJoshSolomon. http   www tampabay com news localgovernment St Pete says wastewater spill never reached the bay Its own report says otherwise _167452203,False,2018-04-20 22:19:59,everyone,987455866281627654,244200696,en,987455866281627654,False,"San Antonio, Texas",,https://pbs.twimg.com/profile_images/378800000257900582/1193b134607b66463b7afed9bc2fd651_normal.jpeg,False,OOsal,2011-01-28T19:28:02.000Z,Sal Molina,"Vietnam Veteran, Retired Federal Agent, Ex International Policeman/Investigator for the United Nations in Kosovo. Longhorns, Cowboys, Spurs Fan, Democrat.",4,0,0,0,0,10141,11167,179203,110,,,,florida city history dump sewage bay late wastewater spill reach bay repo,False
17,RT @craigtimes: #Florida city with history of dumping sewage into the bay says its latest wastewater spill didn't reach the bay. But its own report says otherwise.  via @ByJoshSolomon. http   www tampabay com news localgovernment St Pete says wastewater spill never reached the bay Its own report says otherwise _167452203,False,2018-04-20 22:22:16,everyone,987456440054042624,106331667,en,987456440054042624,False,"Boston, MA",,https://pbs.twimg.com/profile_images/1110682867254902784/4aKOU8g1_normal.png,False,griffbos,2010-01-19T06:15:59.000Z,MikeofBoston 🇺🇦,"I retweet various tweets because I feel they are worth seeing/reading/hearing Proudly raised in New Hampshire,  registered as undeclared voter 🇺🇸  🇮🇪 🇺🇦",4,0,0,0,0,2743,2641,184863,17,,,,florida city history dump sewage bay late wastewater spill reach bay repo,False
18,RT @jthalji: #StPetersburg says a reclaimed water discharge never reached #TampaBay. Its own report says otherwise. The latest report on #StPete's wastewater problems from @TB_Times reporter @ByJoshSolomon: . http   www tampabay com news localgovernment St Pete says wastewater spill never reached the bay Its own report says otherwise _167452203,False,2018-04-21 01:43:41,everyone,987507131699159041,119945205,en,987507131699159041,False,"Cleveland, OH",https://t.co/oEoq0MEPcp,https://pbs.twimg.com/profile_images/1107681713327505408/c3Bt1MN7_normal.png,True,MarkPuente,2010-03-05T01:07:56.000Z,Mark Puente,"Investigative reporter at @marshallproj Once: @TB_Times, @LATimes, @baltimoresun, @theplaindealer, trucker & Teamster. Email: mpuente@themarshallproject.org",1,0,0,0,0,5433,3280,22090,250,,1.536651712118784e+18,,stpetersburg reclaim water discharge reach tampabay repo late repo wastewater problem repoer,False
19,@PatsCSW @RepMaxineWaters I hope that she's swimming in the Bay when St. Pete releases some raw sewage.... ,False,2018-04-21 04:20:30,everyone,987324895678910465,970535995321053184,en,987546596123561984,False,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,Sailfish115,2018-03-05T05:46:27.000Z,Sailfish1900,,0,0,0,0,0,7,189,677,0,2233488978.0,,,hope swim bay pete release raw sewage,False
20,"""Alarmist"" @TB_Times turns out to be confirmed. Twice. How 'bout that? Continuing the dozens of stories w/o correction re: @StPeteFL sewage crisis since Aug 2015. @ByJoshSolomon has the latest: . http   www tampabay com news localgovernment St Pete says discharge never reached the bay Its own report says otherwise _167452203",False,2018-04-21 14:00:00,everyone,987692430131650560,17873369,en,987692430131650560,False,"Tampa, FL",https://t.co/uISsduaLRA,https://pbs.twimg.com/profile_images/1169326335266873344/TEB8ae5V_normal.jpg,True,CharlieFrago,2008-12-04T18:03:12.000Z,Charlie Frago,Tampa City Hall reporter for @TB_Times. Formerly covered St. Petersburg and Clearwater. Retweets and Favorites aren't endorsements.,12,1,25,2,0,4927,3737,14783,155,,,,alarmist turn confirm bout continue dozen story correction sewage crisis aug late,False
21,"RT @CharlieFrago: ""Alarmist"" @TB_Times turns out to be confirmed. Twice. How 'bout that? Continuing the dozens of stories w/o correction re: @StPeteFL sewage crisis since Aug 2015. @ByJoshSolomon has the latest: . http   www tampabay com news localgovernment St Pete says discharge never reached the bay Its own report says otherwise _167452203",False,2018-04-21 14:01:05,everyone,987692702367125505,41584448,en,987692702367125505,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/378800000485677998/c6d3bad1b76e3471de5cdf6b0f7ef9e4_normal.jpeg,True,CoreyGJohnson,2009-05-21T13:22:33.000Z,Corey Johnson,Reporter @ProPublica. @PulitzerPrize winner. @FAMU_1887 alum. Digger for truth. ATL born & made. Send tips to corey.johnson@propublica.org,12,0,0,0,0,9582,5961,19319,349,,1.0896438319461088e+18,,alarmist turn confirm bout continue dozen story correction sewage crisis aug late,False
22,"RT @CharlieFrago: ""Alarmist"" @TB_Times turns out to be confirmed. Twice. How 'bout that? Continuing the dozens of stories w/o correction re: @StPeteFL sewage crisis since Aug 2015. @ByJoshSolomon has the latest: . http   www tampabay com news localgovernment St Pete says discharge never reached the bay Its own report says otherwise _167452203",False,2018-04-21 14:04:28,everyone,987693553060122625,19828037,en,987693553060122625,False,In between Disney Cruises,https://t.co/xHY94R11d9,https://pbs.twimg.com/profile_images/1608216134850846720/KPutQQoI_normal.jpg,False,PeterSchorschFL,2009-01-31T19:40:00.000Z,Peter Schorsch,"Husband to Michelle, Father to Ella. Publisher of @Fla_Pol, https://t.co/xHY94R11d9, INFLUENCE Mag, etc.",12,0,0,0,0,50946,10180,228284,944,,,,alarmist turn confirm bout continue dozen story correction sewage crisis aug late,False
23,"RT @CharlieFrago: ""Alarmist"" @TB_Times turns out to be confirmed. Twice. How 'bout that? Continuing the dozens of stories w/o correction re: @StPeteFL sewage crisis since Aug 2015. @ByJoshSolomon has the latest: . http   www tampabay com news localgovernment St Pete says discharge never reached the bay Its own report says otherwise _167452203",False,2018-04-21 18:51:49,everyone,987765867491610625,25082216,en,987765867491610625,False,"New York, NY",https://t.co/O1xTiqJK2T,https://pbs.twimg.com/profile_images/875783647772672003/3KThxPB9_normal.jpg,True,noahpransky,2009-03-18T14:36:59.000Z,Noah Pransky,"Nat’l Political Editor @NBCLX. Tracking GenZ, Millennials, & polarization. Prev: investigative dude, #ZombieCampaigns slayer, competitive eater, MLB mascot.",12,0,0,0,0,7691,695,29876,363,,1.6095490037709783e+18,,alarmist turn confirm bout continue dozen story correction sewage crisis aug late,False
24,"RT @CharlieFrago: ""Alarmist"" @TB_Times turns out to be confirmed. Twice. How 'bout that? Continuing the dozens of stories w/o correction re: @StPeteFL sewage crisis since Aug 2015. @ByJoshSolomon has the latest: . http   www tampabay com news localgovernment St Pete says discharge never reached the bay Its own report says otherwise _167452203",False,2018-04-21 18:55:29,everyone,987766792943697922,234007105,en,987766792943697922,False,"Tampa, Florida",https://t.co/legWM94AHg,https://pbs.twimg.com/profile_images/1133834153886191616/7Qn4tprL_normal.png,False,ByJoshSolomon,2011-01-04T16:50:04.000Z,Josh Solomon,Former @TB_times reporter. @MedillSchool grad. That mantra that all pizza is good pizza is patently false.,12,0,0,0,0,2373,1804,5204,86,,,,alarmist turn confirm bout continue dozen story correction sewage crisis aug late,False
25,"RT @CharlieFrago: ""Alarmist"" @TB_Times turns out to be confirmed. Twice. How 'bout that? Continuing the dozens of stories w/o correction re: @StPeteFL sewage crisis since Aug 2015. @ByJoshSolomon has the latest: . http   www tampabay com news localgovernment St Pete says discharge never reached the bay Its own report says otherwise _167452203",False,2018-04-21 19:11:43,everyone,987770874932719616,74726511,en,987770874932719616,False,Clearwater,,https://pbs.twimg.com/profile_images/1006611418567888896/24nEHoZO_normal.jpg,False,ChrisLa1974,2009-09-16T13:11:18.000Z,Chris Latvala,Pinellas County Commissioner. Christian. UCF Grad. Political Consultant.,12,0,0,0,0,7242,4925,24477,150,,,,alarmist turn confirm bout continue dozen story correction sewage crisis aug late,False
26,"RT @CharlieFrago: ""Alarmist"" @TB_Times turns out to be confirmed. Twice. How 'bout that? Continuing the dozens of stories w/o correction re: @StPeteFL sewage crisis since Aug 2015. @ByJoshSolomon has the latest: . http   www tampabay com news localgovernment St Pete says discharge never reached the bay Its own report says otherwise _167452203",False,2018-04-21 22:41:30,everyone,987823670964912128,860482663,en,987823670964912128,False,"Louisville, KY",,https://pbs.twimg.com/profile_images/1429916004625358859/aU9RNN5Y_normal.jpg,False,ByRobertoR,2012-10-03T23:02:02.000Z,Roberto Roldan,Louisville Politics & Government @WFPLNews. Florida man 🇵🇷. Formerly: @MyVPM @WUSF & more. Tips: rroldan@WFPL.org,12,0,0,0,0,4007,630,18323,113,,,,alarmist turn confirm bout continue dozen story correction sewage crisis aug late,False
27,"The city said not one of the 266,000 gallons of reclaimed water released on Jan. 18 reached Tampa Bay. . http   www tampabay com news localgovernment St Pete says discharge never reached the bay Its own report says otherwise _167452203",False,2018-04-22 14:00:00,everyone,988054819834298369,14304462,en,988054819834298369,False,"St. Petersburg, Florida",https://t.co/cGIDc1tNIf,https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg,True,TB_Times,2008-04-04T17:14:50.000Z,Tampa Bay Times,Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN,1,0,1,1,0,319684,5489,267635,3122,,1.5936486895364137e+18,,city gallon reclaim water release jan reach tampa bay,False
28,"RT @TB_Times: The city said not one of the 266,000 gallons of reclaimed water released on Jan. 18 reached Tampa Bay. . http   www tampabay com news localgovernment St Pete says discharge never reached the bay Its own report says otherwise _167452203",False,2018-04-22 14:39:14,everyone,988064692114481154,1627501111,en,988064692114481154,False,,,https://pbs.twimg.com/profile_images/761774660988043265/yQguu_ql_normal.jpg,False,mcwilkins63,2013-07-28T09:16:16.000Z,MC Wilkins,,1,0,0,0,0,157,76,287127,28,,,,city gallon reclaim water release jan reach tampa bay,False
29,"RT @CharlieFrago: ""Alarmist"" @TB_Times turns out to be confirmed. Twice. How 'bout that? Continuing the dozens of stories w/o correction re: @StPeteFL sewage crisis since Aug 2015. @ByJoshSolomon has the latest: . http   www tampabay com news localgovernment St Pete says discharge never reached the bay Its own report says otherwise _167452203",False,2018-04-22 15:18:20,everyone,988074531192496129,15086826,en,988074531192496129,False,"Tampa Bay, FL",https://t.co/sHHGKCO5lg,https://pbs.twimg.com/profile_images/1547364767668621313/uG1sp6Dh_normal.jpg,True,jthalji,2008-06-11T17:21:49.000Z,Jamal Thalji,Proud @TB_Times alumnus. Recovering journalist. I miss #NightEditorProblems. #GoBucs #Raysup #GoBolts #GoBulls,12,0,0,0,0,4575,9997,19587,143,,1.3596040174716396e+18,,alarmist turn confirm bout continue dozen story correction sewage crisis aug late,False
30,"RT @CharlieFrago: ""Alarmist"" @TB_Times turns out to be confirmed. Twice. How 'bout that? Continuing the dozens of stories w/o correction re: @StPeteFL sewage crisis since Aug 2015. @ByJoshSolomon has the latest: . http   www tampabay com news localgovernment St Pete says discharge never reached the bay Its own report says otherwise _167452203",False,2018-04-22 15:28:23,everyone,988077062131998720,5145791,en,988077062131998720,False,"ÜT: 28.24983,-82.725911",https://t.co/XYtpsoSnfM,https://pbs.twimg.com/profile_images/496686675645308928/2e9hRrSv_normal.jpeg,False,haltman,2007-04-18T18:49:51.000Z,Howard Altman,"Senior staff writer for @thewarzonewire, former MilitaryTimes senior managing editor, military reporter @TB_Times",12,0,0,0,0,14478,13357,65010,421,,,,alarmist turn confirm bout continue dozen story correction sewage crisis aug late,False
31,@CharlieFrago @TB_Times @StPeteFL @ByJoshSolomon It always flows downhill... 💩. ,False,2018-04-22 16:53:42,everyone,987692430131650560,42056459,en,988098530513440768,False,"Tampa, Florida",https://t.co/2UEWMFjuEA,https://pbs.twimg.com/profile_images/923668211505098752/OtCrYS0y_normal.jpg,False,TweetUrHorn,2009-05-23T16:47:16.000Z,Travis Horn,"I'm not a ninja, a guru, or a jedi. I am a proud US #Army #Vet 🇺🇸 #Advertising #Marketing #Media & #PR #PublicRelations Pro. #UF 🐊 BA/JD",0,0,0,0,0,2071,4854,16920,71,17873369.0,,,flow downhill,True
32,"RT @CharlieFrago: ""Alarmist"" @TB_Times turns out to be confirmed. Twice. How 'bout that? Continuing the dozens of stories w/o correction re: @StPeteFL sewage crisis since Aug 2015. @ByJoshSolomon has the latest: . http   www tampabay com news localgovernment St Pete says discharge never reached the bay Its own report says otherwise _167452203",False,2018-04-22 17:12:18,everyone,988103212782751745,28715950,en,988103212782751745,False,"Charlotte Harbor, Florida, US",,https://pbs.twimg.com/profile_images/3176517552/53a33b71a761ecb874047b9be819e99f_normal.jpeg,False,KathyWingard,2009-04-04T02:10:37.000Z,Kathy Wingard 🇺🇦 ☮️,"Former journo for @AP. Owned by ShihTzu, parrots,cats.#NASASocial #weirdFL FL native; NASA supporter; #Internet pioneer. RTs aren’t endorsements, just info.",12,0,0,0,0,5094,5599,111175,267,,,,alarmist turn confirm bout continue dozen story correction sewage crisis aug late,False
33,"RT @CharlieFrago: ""Alarmist"" @TB_Times turns out to be confirmed. Twice. How 'bout that? Continuing the dozens of stories w/o correction re: @StPeteFL sewage crisis since Aug 2015. @ByJoshSolomon has the latest: . http   www tampabay com news localgovernment St Pete says discharge never reached the bay Its own report says otherwise _167452203",False,2018-04-22 17:53:16,everyone,988113523120230402,52508214,en,988113523120230402,False,BUF ➡️ TPA  ➡️ MS GULF COAST,https://t.co/mEEwsSs2U3,https://pbs.twimg.com/profile_images/1513710895125434380/aOR2BlAM_normal.jpg,True,sara_dinatale,2009-06-30T20:22:43.000Z,Sara DiNatale,"Gulf Coast reporter for @MSTODAYnews, health & business. Proud alum of @TB_Times. Buffalo native and relentless nonprofit news stan. She/her 🏳️‍🌈",12,0,0,0,0,2975,1689,10191,84,,1.5421669626330644e+18,,alarmist turn confirm bout continue dozen story correction sewage crisis aug late,False
34,"RT @CharlieFrago: ""Alarmist"" @TB_Times turns out to be confirmed. Twice. How 'bout that? Continuing the dozens of stories w/o correction re: @StPeteFL sewage crisis since Aug 2015. @ByJoshSolomon has the latest: . http   www tampabay com news localgovernment St Pete says discharge never reached the bay Its own report says otherwise _167452203",False,2018-04-23 11:44:46,everyone,988383172579688448,15601977,en,988383172579688448,False,"Tampa, Florida",https://t.co/pdgWVW2Zak,https://pbs.twimg.com/profile_images/1594378948930052097/iLL05Av5_normal.jpg,True,gregauman,2008-07-25T18:52:57.000Z,Greg Auman,"Now covering the NFC South for @FOXsports — Bucs, Falcons, Panthers, Saints. On Bucs since 2013, previously @TheAthleticNFL. email greg.auman@fox.com.",12,0,0,0,0,61724,1440,225708,1839,,1.6222927926126346e+18,,alarmist turn confirm bout continue dozen story correction sewage crisis aug late,False
35,Reclaimed water spilled into canal at Boca Ciega Bay  @TB_Times. https   www tampabay com blogs baybuzz 2018 05 02 reclaimed water spilled into canal at boca ciega bay,False,2018-05-02 16:51:02,everyone,991721740261769218,14304462,en,991721740261769218,False,"St. Petersburg, Florida",https://t.co/cGIDc1tNIf,https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg,True,TB_Times,2008-04-04T17:14:50.000Z,Tampa Bay Times,Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN,0,1,0,1,0,319684,5489,267635,3122,,1.5936486895364137e+18,,reclaimed water spill canal boca ciega bay,False
36,Baptism by sewage!( h/t @TMarreroTimes) @cljohnst 2nd day on @StPeteFL involves a spill near Boca Ciega Bay: . http   www tampabay com blogs baybuzz 2018 05 02 reclaimed water spilled into canal at boca ciega bay,False,2018-05-02 16:52:16,everyone,991722049138843648,17873369,en,991722049138843648,False,"Tampa, FL",https://t.co/uISsduaLRA,https://pbs.twimg.com/profile_images/1169326335266873344/TEB8ae5V_normal.jpg,True,CharlieFrago,2008-12-04T18:03:12.000Z,Charlie Frago,Tampa City Hall reporter for @TB_Times. Formerly covered St. Petersburg and Clearwater. Retweets and Favorites aren't endorsements.,3,2,6,3,0,4927,3737,14783,155,,,,baptism sewage day involve spill boca ciega bay,False
37,"Of course new @TB_Times St. Pete City Hall beat reporter @cljohnst gets a baptism by sewage.
. http   www tampabay com blogs baybuzz 2018 05 02 reclaimed water spilled into canal at boca ciega bay",False,2018-05-02 16:54:32,everyone,991722619731890176,121790891,en,991722619731890176,False,Tampa Bay,https://t.co/kH6s954QCq,https://pbs.twimg.com/profile_images/1067046507734548480/tt1USnXn_normal.jpg,True,TMarreroTimes,2010-03-10T16:00:54.000Z,Tony Marrero,Staff writer for the Tampa Bay Times @tb_times You ain't gonna learn what you don't want to know. -- John Perry Barlow,4,2,17,0,0,3339,2854,15835,143,,,,pete city hall beat repoer baptism sewage,False
